Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMD,AMZN,AVGO,CRM,GOOG,INTC,META,MSFT,NVDA,ORCL,TSLA,AMD,AMZN,AVGO,CRM,GOOG,INTC,META,MSFT,NVDA,ORCL,TSLA,AMD,AMZN,AVGO,CRM,GOOG,INTC,META,MSFT,NVDA,ORCL,TSLA,AMD,AMZN,AVGO,CRM,GOOG,INTC,META,MSFT,NVDA,ORCL,TSLA,AMD,AMZN,AVGO,CRM,GOOG,INTC,META,MSFT,NVDA,ORCL,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,2.6700000762939453,15.425999641418457,7.574802875518799,58.62333297729492,25.99079132080078,27.896461486816406,77.96932983398438,39.85845184326172,0.4830382466316223,37.583106994628906,14.620667457580566,2.6700000762939453,15.737500190734863,7.735244221176443,59.800944114356085,26.31071882031878,28.51024442222671,78.44639218597996,40.42103894931218,0.4866376625933764,38.31221482794894,14.883333206176758,2.6700000762939453,15.347999572753906,7.502150367723247,57.90092871234675,25.95562964389884,27.70465413657894,77.22392512206234,39.67092497568934,0.47535953072039755,37.27789740974014,14.21733283996582,2.6700000762939453,15.628999710083008,7.638374451362355,59.2764624459571,26.19879288117771,28.134300727992205,78.09853817027945,39.77321265360761,0.4830382466316223,38.168089876257945,14.857999801635742,0,55664000,13500000,2796400,28951268,23605600,18177500,27913900,113680000,15070200,71466000
2015-01-05,2.6600000858306885,15.10949993133545,7.4537177085876465,57.56446838378906,25.448997497558594,27.58189582824707,76.71707153320312,39.49191665649414,0.4748796820640564,37.05604553222656,14.005999565124512,2.700000047683716,15.418999671936035,7.630051828963899,58.62333352274785,25.967020824027138,27.9655105047825,78.76444781332209,39.83287663163892,0.48447807824539446,37.617114224847654,14.433333396911621,2.640000104904175,15.042499542236328,7.446906646390057,57.23790553391328,25.40888389832373,27.57422189573764,76.38909157105287,39.4237227104654,0.47272006080162515,37.047545916335686,13.810667037963867,2.6700000762939453,15.350500106811523,7.573292014997063,57.989992532860214,25.914029196570382,27.773703166514785,77.50223223835808,39.5260103778422,0.4830383116668458,37.54060471026794,14.303333282470703,8878200,55484000,15596000,3688200,41196796,32785000,26452200,39673900,197952000,18369400,80527500
2015-01-06,2.630000114440918,14.76449966430664,7.284193992614746,56.60456466674805,24.859163284301758,27.067852020263672,75.68343353271484,38.91229248046875,0.460482120513916,36.67348098754883,14.085332870483398,2.6600000858306885,15.149999618530273,7.498368210208095,57.940510032292686,25.56315078165636,27.79672052820343,77.11460555449486,39.84993675039948,0.4760794674798034,37.557589804012494,14.279999732971191,2.549999952316284,14.619000434875488,7.203216193797779,55.96132947593777,24.814097763862573,27.05250708120992,74.8982729209875,38.81852740314223,0.4600022078668131,36.54596735085379,13.61400032043457,2.6500000953674316,15.112000465393066,7.488530170531148,57.57436268636348,25.504959068812152,27.68163787542212,76.756818236037,39.534547787119834,0.4755995548327005,37.45557824607867,14.003999710083008,13912500,70380000,22194000,3174900,57998800,30847600,27399300,36447900,197764000,19229500,93928500
2015-01-07,2.5799999237060547,14.920999526977539,7.480963706970215,56.33737564086914,24.816574096679688,27.63559341430664,75.68343353271484,39.40667724609375,0.4592823088169098,36.6819953918457,14.063332557678223,2.6500000953674316,15.064000129699707,7.5218308075109075,57.346758191981934,25.120850190731755,27.67395428518034,76.88601900151762,39.602729978462385,0.46792085058958915,36.99653301952678,14.3186674118042,2.5399999618530273,14.766500473022461,7.305385946192186,56.01080903242645,24.744763650301703,27.060171570960648,75.35545360959148,38.77589945528449,0.4578425423196665,36.56297808674613,13.985333442687988,2.630000114440918,14.875,7.344739557341044,57.1884238962184,25.108765909795647,27.344045527522223,76.2896966938885,39.19357602591046,0.46384152171586324,36.83501439836947,14.223333358764648,12377600,52806000,30907000,4284300,41301082,27725200,22045300,29114100,321808000,13502200,44526000
2015-01-08,2.609999895095825,15.02299976348877,7.854822635650635,57.980098724365234,24.894819259643555,28.149642944335938,77.70098876953125,40.565948486328125,0.4765593707561493,36.903018951416016,14.041333198547363,2.6500000953674316,15.156999588012695,7.8934198646665665,58.168119531762244,24.93443842049972,28.387485089253417,77.75068545088082,40.70233313745503,0.4794389037929278,37.35357308791381,14.25333309173584,2.559999942779541,14.805500030517578,7.595240789188552,56.57487846517473,24.316376480128085,27.8197340996994,75.61385705788155,39.82435714905475,0.46432144116601226,36.87751686607155,14.000666618347168,2.5899999141693115,15.015999794006348,7.608106532193863,56.73321654507234,24.66255065041464,27.904129793920042,76.26980927233193,39.84992825499524,0.4645614117875406,37.09004289164822,14.187333106994629,11136600,61768000,33265000,3756600,67071641,31765400,23961000,29645200,283780000,17516900,51637500
2015-01-09,2.630000114440918,14.846500396728516,7.93882417678833,57.55457305908203,24.57242202758789,28.203350067138672,77.26367950439453,40.22498321533203,0.4784790277481079,36.88600540161133,13.77733325958252,2.640000104904175,15.143500328063965,8.006936226632847,58.88062424346374,25.00575691217052,28.471882099961473,78.13829253624817,40.761999174816154,0.48207844387734894,37.489578354673995,13.998666763305664,2.5799999237060547,14.833999633789062,7.7632472021176,57.1686334369464,24.50407830010256,27.927149955210517,76.72698721193399,39.977788283082496,0.47176016531584,36.775490993495026,13.663999557495117,2.630000114440918,15.074000358581543,7.906281640703056,58.54416338250159,24.997834594119027,28.21102399973953,77.72086014256863,40.582994938876915,0.47823908574308466,37.38756680104523,13.928000450134277,8907600,51848000,23432000,6875300,41427428,22850500,21157000,23944200,209540000,15957500,70024500
2015-01-12,2.630000114440918,14.570500373840332,7.80714225769043,57.12904739379883,24.393142700195312,28.080591201782227,76.24993896484375,39.72206497192383,0.4724801182746887,36.78400421142578,13.480667114257812,2.640000104904175,14.92549991607666,7.994828610393289,57.98998989520724,24.562813289440335,28.387484092399056,77.5220952115009,40.52332761728726,0.47991886503068415,37.20905625466913,13.631333351135254,2.549999952316284,14.46399974822998,7.773843333824161,56.92123433742221,24.14601639295262,27.79671718034754,75.74306160378057,39.51748962750465,0.46816084688751053,36.43546166568183,13.283332824707031,2.619999885559082,14.878000259399414,7.951690925226003,57.84155361564711,24.511505767092185,28.310762333118603,77.36307188934407,40.421036693411196,0.47967889438485456,36.77550135454266,13.536666870117188,9979600,68428000,18692000,2724500,46535413,29400800,19190200,23651900,190732000,16055700,89254500
2015-01-13,2.6600000858306885,14.737000465393066,7.763249397277832,57.36655807495117,24.572912216186523,28.003868103027344,75.9815902709961,39.51750183105469,0.4717601239681244,36.49497604370117,13.616666793823242,2.680000066757202,15.074999809265137,8.126512803512703,58.92021473829835,24.909675084276444,28.76342636126186,77.60160816621499,40.83872911496885,0.48567776022827586,37.36208277573074,13.840666770935059,2.5999999046325684,14.661499977111816,7.698921412206212,56.703530528019925,24.385214688871766,27.84275066019642,75.38526796826591,39.26178094572735,0.46840070734912326,36.18893799205657,13.394000053405762,2.640000104904175,14.87399959564209,7.85406524883655,57.78218424094769,24.704645831631876,28.287742110883833,76.75681760545976,40.037469473831855,0.4760793943392592,37.1240513784014,13.554667472839355,17907400,82728000,24337000,3509100,47409807,31478000,25179600,35270600,236720000,12878200,67159500
2015-01-14,2.630000114440918,14.66349983215332,7.824550151824951,56.654048919677734,24.805185317993164,27.88878631591797,75.8126449584961,39.17653274536133,0.47367987036705017,36.60548782348633,12.845999717712402,2.6600000858306885,14.795499801635742,7.832118320344256,57.17853060997738,24.92206129565073,28.318435815008115,76.72700646427587,39.41520835482416,0.4751196368977261,36.69899656095802,13.013333320617676,2.5799999237060547,14.324999809265137,7.568752407186868,55.79310635117002,24.41542886261193,27.55120644811356,75.56417666349176,38.886714917323395,0.46552126964092866,36.09542336048267,12.333333015441895,2.5999999046325684,14.596500396728516,7.652000095678397,56.81238322854109,24.497145054459647,27.873444304118113,75.95178659708647,39.17653274536133,0.46672106554802834,36.09542336048267,12.388667106628418,9989900,110774000,20984000,3098400,44714427,34250300,25918600,29719600,155260000,12707400,173278500
2015-01-15,2.5199999809265137,14.34749984741211,7.667889595031738,54.53632736206055,24.85074234008789,27.766033172607422,73.59629821777344,38.76737976074219,0.470320463180542,36.23994064331055,12.791333198547363,2.6500000953674316,14.800000190734863,7.987258810619735,56.94103232786091,25.043391786355237,28.29542337443867,76.1008548255736,39.53454557626936,0.47991883063960894,37.098544403693346,13.050000190734863,2.490000009536743,14.340999603271484,7.64745569296252,54.457158318336326,24.651159446027258,27.64327657577301,73.0894208678362,38.70771166971975,0.47008049255190876,36.18893322712238,12.666666984558105,2.619999885559082,14.699999809265137,7.837412601245367,56.55509267717479,25.03794353612204,28.026891306724057,75.9318982364776,39.398160903694205,0.4770393261229671,36.962527870081516,12.965999603271484,17744000,88384000,18372000,4821000,54316718,47181800,34134000,32750800,188932000,13431000,78247500
2015-01-16,2.390000104904175,14.536999702453613,7.857090473175049,56.05039596557617,25.16225242614746,27.965503692626953,74.71937561035156,39.41520309448242,0.47895899415016174,36.988033294677734,12.871333122253418,2.5299999713897705,14.53950023651123,7.863901534216759,56.12956500436337,25.167700677064555,28.126621115105568,74.85851722963726,39.44929681842669,0.47943890679082884,37.08154527801663,12.965999603271484,2.390000104904175,14.262499809265137,7.591454040367837,54.377989658565674,24.762095824627767,27.244306403299245,73.38758179092473,38.50312688105879,0.468160802405503,35.91690340118281,12.643333435058594,2.5199999809265137,14.314000129699707,7.620212495201789,54.38788390092031,24.762592153466528,27.71231666294884,73.58636094893969,38.622466295696704,0.46960056893289503,36.12092984145769,12.713333129882812,30192400,69564000,15375000,3236700,45965854,62812200,21791500,35695300,181512000,17786700,54048000
2015-01-20,2.240000009536743,14.472000122070312,7.936556339263916,56.693634033203125,25.10381507873535,27.689298629760742,75.77288818359375,39.543060302734375,0.48039868474006653,37.31956481933594,12.795332908630371,2.430000066757202,14.668000221252441,7.964557694277501,56.96082389001289,25.38114924355188,27.973172580282604,75.84245900202791,39.7646873837232,0.4849578684084209,37.4300759983027,12.941332817077637,2.190000057220459,14.319499969482422,7.76324919254427,55.22904071716229,25.060035843029194,27.290339142319503,74.36159010527189,38.84408858884612,0.4743996775611341,36.74999348474514,12.469332695007324,2.390000104904175,14.629500389099121,7.847253979325238,56.10977555535685,25.306864727336148,27.696969633073536,75.2560774727472,39.46634373649462,0.48231833499929233,37.03052934571282,12.924667358398438,56713300,61502000,12840000,6521500,44640224,35929400,22821600,36161900,140308000,16308400,67548000
2015-01-21,2.450000047683716,14.862500190734863,7.975148677825928,57.109256744384766,25.655515670776367,27.988525390625,76.26981353759766,39.14242172241211,0.4871177077293396,36.97102737426758,13.104666709899902,2.450000047683716,15.300000190734863,8.088668249592002,57.94051276830613,25.716925948843276,28.14197184078721,76.82638758577232,39.329951794354294,0.48831753251710885,37.34507199705159,13.245332717895508,2.140000104904175,14.36299991607666,7.879035305672548,56.248314218712196,25.06914858067636,27.443793272959375,75.38526715518097,38.76736483019358,0.47439986247511823,36.73299602986897,12.633999824523926,2.180000066757202,14.482000350952148,7.895684400197806,56.39675427744324,25.12114944852152,27.505170096975696,75.6933729480105,39.159470206376476,0.4777593089489979,37.14104559369416,12.636667251586914,46530800,201302000,16451000,3544900,45374234,27442600,25096700,39081100,144780000,15876600,62295000
2015-01-22,2.4700000286102295,15.515999794006348,7.961531162261963,57.396240234375,26.465234756469727,28.318443298339844,77.17425537109375,40.17384338378906,0.4955161213874817,37.447086334228516,13.441332817077637,2.5,15.612500190734863,8.05915807928274,57.8514508888575,26.561312280554752,28.387494076677378,77.27364117440206,40.18236600195738,0.49695588770158566,38.5352218274298,13.549332618713379,2.369999885559082,15.0,7.6830289205137845,56.57487843282007,25.737726507076665,27.727676178507274,76.21019715543657,39.27881889945257,0.48303822294627785,36.70749664802562,13.013333320617676,2.4200000762939453,15.0,8.020560854049222,57.307176951977326,25.825877924318387,28.049914119665285,76.69719289950282,39.534539716167764,0.4880773478348688,37.36207721825665,13.133333206176758,36169600,107252000,20639000,5481500,53538588,31809900,19519500,35898000,159712000,17969100,61753500
2015-01-23,2.450000047683716,15.619500160217285,8.09623908996582,58.00978469848633,26.74058723449707,27.965503692626953,77.3531494140625,40.21646499633789,0.4969559609889984,37.56610870361328,13.419333457946777,2.5,15.846500396728516,8.135592689245694,58.43530884686639,26.85053164829762,28.410495087103175,77.71094435619966,40.395469251855694,0.4979157862696914,37.863647161112056,13.566666603088379,2.430000066757202,15.38599967956543,7.889633054616514,57.178528661533136,26.396394555898333,27.91179788513408,76.56798871229762,39.89255021135323,0.4919167781464928,37.33658014824815,13.222000122070312,2.4800000190734863,15.404000282287598,7.9486634535363265,57.39623974442179,26.524663354396445,28.356789279610304,77.1742519429939,40.3698981444008,0.495996078497524,37.38758757484839,13.352666854858398,11107200,89928000,15088000,3887300,45634948,27427100,16746500,26211600,120416000,14150300,51579000
2015-01-26,2.609999895095825,15.482999801635742,8.077315330505371,59.157711029052734,26.505842208862305,27.47447967529297,77.02516174316406,40.0715446472168,0.49479612708091736,37.31956481933594,13.770000457763672,2.640000104904175,15.649999618530273,8.102289689720019,59.35562985777744,26.693539751571716,27.85042035758275,77.989219819496,40.173835555303214,0.49719571799512946,37.58309496921431,13.907999992370605,2.440000057220459,15.37600040435791,7.917630419479142,57.79207903832644,26.231480349241778,27.29034337302546,76.81644931158442,39.41519587115847,0.4916766531713656,37.01352687751273,13.403332710266113,2.440000057220459,15.590999603271484,8.078071713722345,57.92072306825797,26.670263445243858,27.76602467432461,77.50222414581015,40.06302203070925,0.49479612708091736,37.54909003281412,13.45533275604248,36571300,63394000,9611000,4753200,30874534,30906800,19260800,42525500,133240000,12059500,48517500
2015-01-27,2.700000047683716,15.337499618530273,7.9305009841918945,57.18843078613281,25.68473243713379,26.231563568115234,75.3156967163086,36.36359786987305,0.4710403382778168,36.8945198059082,13.732000350952148,2.8399999141693115,15.51200008392334,8.020559720191427,58.28687674688724,26.282490412306142,26.63819700754341,76.40895552865817,36.82389735913314,0.4875975390202991,37.294066533902416,13.868666648864746,2.559999942779541,15.131500244140625,7.781411121269765,56.644156814809655,25.662941328538395,25.740537380708396,75.16661424584059,35.894775761182395,0.4700804843853505,36.197434692593376,13.553333282470703,2.5799999237060547,15.3149995803833,7.951691275015314,58.28687674688724,26.2463360779983,26.392683913839992,76.23999893403085,36.61079610503129,0.4871175977713705,36.56297647776983,13.628000259399414,51805800,58406000,15242000,4150700,38080263,58456200,20110000,169164000,357948000,14984100,41715000
2015-01-28,2.630000114440918,15.195500373840332,7.946395397186279,55.76341247558594,25.257339477539062,25.91700553894043,75.77288818359375,35.11055374145508,0.463361531496048,36.29094696044922,13.291333198547363,2.75,15.575499534606934,8.19916617362469,57.891033152732625,25.900659329911175,26.622858036499256,77.1643121349275,36.47440341907029,0.47871893334197174,37.38758215160249,13.758000373840332,2.5999999046325684,15.1899995803833,7.9358002495147435,55.76341247558594,25.257339477539062,25.870973652777362,75.53436074648384,35.08498263711428,0.46312156091822676,36.273944487382096,13.227999687194824,2.7100000381469727,15.490500450134277,8.106836823418364,57.8217621330104,25.890259156793583,26.44639564379645,76.42884811395915,36.43178382794684,0.4767992545355581,37.35357720546824,13.740667343139648,24786200,61276000,23302000,4683400,33676205,34929100,53306400,84507100,272728000,15132500,47244000
2015-01-29,2.609999895095825,15.58899974822998,8.062183380126953,57.495201110839844,25.29002571105957,26.24692726135254,77.5220947265625,35.809532165527344,0.47463974356651306,36.435462951660156,13.680000305175781,2.690000057220459,15.640000343322754,8.067480952479272,57.6535354248891,25.31132049218927,26.30063310606278,77.5419688503831,35.90329723460598,0.47727927750628635,36.5714794805831,13.732000350952148,2.509999990463257,14.966500282287598,7.73978712852281,55.268622696091505,24.82152726551159,25.671504987957942,73.7553151113411,34.7696002898378,0.46144195944607863,35.97640595046153,13.100000381469727,2.630000114440918,15.236499786376953,7.918391821246823,56.208734337316145,25.30686489880638,25.963053092634265,76.3791392493205,34.88893646805897,0.46360160932995714,36.40145800870696,13.404666900634766,17790200,173132000,15842000,4424500,83727244,29569400,61293500,63585300,235340000,12805100,53221500
2015-01-30,2.569999933242798,17.726499557495117,7.785952568054199,55.86237335205078,26.47167205810547,25.34925651550293,75.44490814208984,34.43714904785156,0.4607219994068146,35.61085891723633,13.573332786560059,2.5999999046325684,17.975000381469727,8.077320520002345,57.53477960490686,26.73662641032565,26.078124928407792,77.68112254243816,35.442986791689734,0.4767992854222923,36.146425388500205,13.83133316040039,2.509999990463257,17.03700065612793,7.76627576567531,55.78320431582716,25.53071214525301,25.31856664139699,75.28588481172653,34.394526214158645,0.46000214483748997,35.551351891861415,13.533332824707031,2.559999942779541,17.31599998474121,7.968341362345434,56.90144241506758,25.547551332435358,25.85562773126097,77.52209921207485,35.41741244114085,0.4712802192233512,35.780880379545934,13.597332954406738,12908200,477122000,16938000,3817400,112127002,38719700,42649500,78004900,298200000,22590000,45105000
2015-02-02,2.6700000762939453,18.223499298095703,7.751138687133789,56.68373107910156,26.17254638671875,25.81726837158203,74.53054809570312,35.18727111816406,0.4708004295825958,36.28242492675781,14.062666893005371,2.75,18.25,7.832116483469941,56.7332136140069,26.396394478005192,25.893990134615162,75.67350377614407,35.26398768462323,0.4727201090146528,36.30792699915591,14.130000114440918,2.6500000953674316,17.500499725341797,7.504422658233381,54.87278279619088,25.680769763096613,25.050039034260102,73.29814746819365,34.29224667725142,0.4544831973182037,35.33030972353393,13.553333282470703,2.690000057220459,17.502500534057617,7.813953171979579,56.287897224770695,26.333499006636576,25.364602945492187,75.64368879378789,34.59911294308808,0.4636016531664282,35.88287516378423,13.597999572753906,25688700,204638000,21581000,3495200,56996054,38733800,41955300,50352500,259604000,16889500,62238000
2015-02-03,2.759999990463257,18.177499771118164,7.810169219970703,57.9998893737793,26.210182189941406,25.855628967285156,74.93803405761719,35.46003723144531,0.4825582802295685,36.588478088378906,14.557332992553711,2.799999952316284,18.391000747680664,7.849522821615027,58.04936813487955,26.41620221099146,26.124158061680394,75.1169315208356,35.74133236713922,0.48303822140299413,36.673487193895234,14.691332817077637,2.680000066757202,18.010499954223633,7.67091812518927,56.63425367248493,25.914027344090552,25.019348881778757,73.40746855733745,34.99121525695495,0.4717601187244478,36.16342607501824,14.084667205810547,2.700000047683716,18.01449966430664,7.757193495349544,57.059777812924565,26.148771920593624,25.91700579168366,74.72932161430406,35.48561158575049,0.47415971017003017,36.503465739973066,14.214667320251465,22592300,124252000,15390000,3474200,40773638,36038300,26957700,52082400,183468000,12657100,72393000
2015-02-04,2.8499999046325684,18.237499237060547,7.93125581741333,58.375938415527344,25.88926887512207,25.963808059692383,75.16661834716797,35.664615631103516,0.48375821113586426,36.061405181884766,14.569999694824219,2.9200000762939453,18.375,7.967582435575043,58.850941346868126,26.380153266634874,26.14926513697515,75.88220817833964,35.98000448486701,0.48927727839770213,36.690483482552914,14.76533317565918,2.759999990463257,17.911500930786133,7.753408252954961,57.60405534898432,25.81547879300678,25.731988923894107,74.55042189016447,35.25546173257263,0.4796788818953367,35.976396090689406,14.453332901000977,2.7799999713897705,17.91900062561035,7.789734871116675,57.83166068431504,26.21018526120388,26.01789909312064,74.62992597378923,35.74985480725598,0.48111867712743245,36.52896491212614,14.552666664123535,34829300,83398000,16658000,3013100,33273101,25052800,20277400,41614800,181516000,12912000,49581000
2015-02-05,3.309999942779541,18.694499969482422,8.037209510803223,58.64311981201172,26.127971649169922,26.226537704467773,75.14674377441406,36.184593200683594,0.4916768968105316,36.690486907958984,14.732666969299316,3.369999885559082,18.940000534057617,8.03872299989296,58.8608308871029,26.173535390492876,26.26517668429474,75.51447954175676,36.34654898142778,0.49191683885762255,36.75849678157581,15.031999588012695,2.869999885559082,18.295000076293945,7.851793745117695,58.148324659522636,25.856083870777518,25.847900463181993,74.7491930280584,35.68167411644243,0.48375823714864624,36.12941842217722,14.642666816711426,2.880000114440918,18.299999237060547,7.926716868110789,58.336349233460446,25.940276010957792,26.025628568972913,75.24612956534052,35.9885404392563,0.48423812124282806,36.12941842217722,14.658666610717773,73355600,144952000,16585000,2513000,36995292,20491400,15062600,36548200,140448000,9630300,52843500
